timeLog,xLog,yLog,zLog,thetaLog
5.7450683,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.7662284,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.7846483,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.8041507,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.8215063,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.8457254,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
5.8677016,0.249999999999998,-0.450000000000023,0.0250280000000064,1.57079632371111
6.2313043,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.5467254,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.5824703,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.6017781,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.6231965,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.6390899,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.6540516,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.6839065,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.7044621,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.7226228,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.7456526,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.7693338,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.7981562,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.8196008,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.838682,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.8579474,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.8798912,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.9008639,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.9182556,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
6.9364511,0.249999999999999,-0.45,0.100028000000001,1.5707963309696
7.9753022,0.249999998757072,-0.449999993918387,0.200028002317789,1.57079631815384
7.9960413,0.250004620832422,-0.449994746587381,0.200030104276736,1.57081337711756
8.0201061,0.250060451546483,-0.449931380630025,0.200055439939439,1.57101943207345
8.0431123,0.250246362906331,-0.449720354783951,0.200139556823301,1.57170578753612
8.0679789,0.250615601535991,-0.449300884039643,0.200305950756124,1.57307016198893
8.0945028,0.25116315133937,-0.448677888190585,0.200551228992699,1.57509645808676
8.1186856,0.251819329363174,-0.447930141151853,0.200842205673136,1.57752920523425
8.1400882,0.252463299813116,-0.447196477933023,0.201122060740247,1.57992003405553
8.1665202,0.252949525677538,-0.446646505893035,0.201322552601838,1.58172354188285
8.1893712,0.253140226499885,-0.446442312369068,0.201379289187977,1.58241990857043
8.2154706,0.252937789938563,-0.446698206024696,0.201247253220608,1.5816416226366
8.2396117,0.252312193807262,-0.447446189660355,0.200914014313709,1.57928167845839
8.2665251,0.251318922254713,-0.448615112102965,0.200408148225663,1.57556060542033
8.2894427,0.250102005055382,-0.450030955914696,0.199800195864736,1.57102968921718
8.3186125,0.248884408668699,-0.45143387974017,0.199197497556478,1.56652258185786
8.341432,0.248018609626615,-0.452425936696738,0.19876720860789,1.56333084118697
8.3676615,0.247998475962063,-0.452457150830959,0.198741650548235,1.56324889350968
8.3937546,0.249374814481347,-0.450901471500137,0.199381328631822,1.56830470906506
8.4241712,0.252673461248238,-0.447103498928204,0.200942971689235,1.58055515628227
8.4569633,0.258320595803599,-0.440395252406404,0.20365446532054,1.6019574765238
8.4879937,0.266571436387866,-0.430097891233228,0.207694135039599,1.63428915893039
8.5207035,0.27743959749746,-0.415525963265432,0.213172105811289,1.67908850161586
8.5493302,0.290627049483094,-0.396013750125207,0.220111880842436,1.7375881476251
8.5761792,0.305461403248658,-0.370984253750062,0.228431304903927,1.81061387783324
8.6054996,0.320859859211642,-0.340079299547112,0.237924056315261,1.89842092078406
8.6357396,0.335356842272246,-0.303359720988761,0.248245828455971,2.00043999090052
8.6690115,0.347249107649774,-0.261561998404268,0.258912941185283,2.11490518642637
8.7011382,0.354921421958038,-0.216291219792915,0.269338813137557,2.23852515812454
8.7357052,0.357311268229151,-0.169525264695198,0.279010721439834,2.36768857413188
8.7633174,0.354057415856025,-0.12324620211713,0.28756113491634,2.49902668629783
8.7845857,0.345541129458043,-0.0795560301295929,0.294721779492185,2.62849272681207
8.8069252,0.332955187817268,-0.0404905420585536,0.300347261501941,2.75113706833677
8.8305073,0.318182996664702,-0.00764818180589973,0.304453225224689,2.86154947751165
8.8579083,0.303419356178957,0.0181171272323486,0.30721633326277,2.95471402429709
8.887488,0.290647631538507,0.0367777374855447,0.308921726814996,3.02702174294678
8.9132413,0.281170800282773,0.0489989874423144,0.309880955252121,3.07718575530895
8.9392267,0.27535467365929,0.0559266062915958,0.310361656753714,3.10680356647599
8.9635263,0.272650147210034,0.0590138188106792,0.31055985067364,3.12031153562524
8.9870089,0.271890622013751,0.0598662204649929,0.310612749454037,3.12407680716266
9.0176615,0.271830952553368,0.0599329202732306,0.310616854701038,3.12437210200858
10.6941616,0.286495229426393,0.0453688756783861,0.316784826866546,3.12764682005286
10.7259611,0.305367049083201,0.0430391847194082,0.294274654692871,3.12882005779144
10.766204,0.3221868751181,0.0417842063364418,0.270764490170306,3.12999410632763
10.8069486,0.33687934111018,0.0415435836227578,0.246454160030252,3.1311689686096
10.8407176,0.349386711192492,0.0422497781569373,0.221545596125287,3.13234464074335
10.8700423,0.359669270477354,0.043829032898172,0.196241407186585,3.13352111202241
10.901732,0.3677055679337,0.0462023777757746,0.170743451958589,3.1346983649647
10.9339751,0.373492509629824,0.0492866675898184,0.145251423418195,3.13587637535673
10.9744102,0.377045301500959,0.0529956416118284,0.119961453700493,3.13705511230481
11.0045712,0.378397242055801,0.0572409941463055,0.0950647492030409,3.13823453829339
11.0370381,0.377599366688731,0.0619334452864276,0.0707462651267325,3.13941460925029
11.0679354,0.370729796141394,0.0714619994090823,0.0279999945075415,-3.14159264622789
12.4691691,0.373965604383803,0.0648533064460647,0.029164391086389,3.10854250034919
12.7927144,0.383047230230236,0.0442341863487606,0.0327097474706648,3.00806120685797
12.824055,0.39094835762714,0.0228736301668213,0.036262754533302,2.90757991336674
12.8511554,0.404631042901605,-0.0301005800080871,0.0446802409399121,2.6703115450583
12.8725945,0.408210348319626,-0.0534253992544913,0.0482555840376979,2.56983025376907
12.8992463,0.410415811983555,-0.0771657478914651,0.0518365746926683,2.46934896247984
12.9413102,0.41121542505592,-0.101239551094903,0.05542274671499,2.36886767119061
12.9726645,0.410582127010762,-0.125562590825319,0.0590136313857025,2.26838637990138
13.0050516,0.408493939366007,-0.150048805927634,0.0626087575182616,2.16790508861215
13.0424346,0.40493408114557,-0.174610600227185,0.0662076515205232,2.06742379732293
13.0889984,0.399891065606935,-0.199159157506797,0.0698098374571659,1.9669425060337
13.115224,0.393358777838131,-0.223604762223418,0.0734148371125368,1.86646121474447
13.1456555,0.385336532897663,-0.247857124800647,0.0770221700539221,1.76597992345525
13.1701766,0.375829114241828,-0.271825710315543,0.080631353695222,1.66549863216602
13.2017492,0.364846792255661,-0.295420069384539,0.0842419033610338,1.56501734087679
13.2242555,0.352405322776225,-0.318550170044013,0.087853332351125,1.46453604958757
13.2483167,0.323319385631174,-0.362947896051495,0.0950578582816128,1.26410247041843
13.2764618,0.30665659032102,-0.384158227175181,0.0986689875656141,1.16362117927656
13.3060611,0.288651585785228,-0.404555393895848,0.102279032976604,1.06313988813469
13.3320073,0.250891821702952,-0.440781616060207,0.109134795036697,0.87218463148787
13.6803888,0.250664207002823,-0.443288701920865,0.107234499875053,1.06128074265445
13.7108921,0.250664058928267,-0.443290294150745,0.107233285400231,1.06140104377893
13.7412102,0.25066213462266,-0.443310981636098,0.107217505117354,1.06296411364273
13.7766882,0.250655076747391,-0.44338678889012,0.107159665788571,1.06869221613613
13.8058411,0.250639224291606,-0.443556661802748,0.107029976240968,1.08153026095172
13.8370444,0.250611682551097,-0.443850507278006,0.106805377962255,1.1037446865953
13.868096,0.250570945224052,-0.444282185670461,0.10647482549738,1.13639581377479
13.9085069,0.250517172199601,-0.444846723712257,0.106041452435518,1.1791262121861
13.9356502,0.250452205524211,-0.445520998111798,0.105522222896831,1.23020762371435
13.9613972,0.250379373993752,-0.446267112965743,0.104945614002057,1.28678898506966
13.9872997,0.250303112992099,-0.447037673284858,0.10434783445361,1.34528809287587
14.011242,0.250228422952383,-0.447782152876831,0.103768079063604,1.40186945423118
14.0341954,0.250160208731105,-0.448453569821854,0.103243351351246,1.45295086575944
14.0573263,0.250102574958282,-0.449014710848331,0.102803441932162,1.49568126417074
14.0807131,0.250058185077872,-0.449443175397693,0.102466705573228,1.52833239135024
14.1040219,0.250027810441697,-0.449734528227644,0.102237311096813,1.55054681699381
14.1273964,0.250010192381139,-0.449902847592264,0.102104632309669,1.56338486180941
14.1583928,0.250002316373168,-0.449977934973666,0.102045407848176,1.56911296430282
14.1869099,0.250000165565041,-0.44999842315997,0.102029244086965,1.57067603416663
14.2096922,0.250000000000002,-0.450000000000017,0.102028000000018,1.57079633529111
14.3105573,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.3349782,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.3540895,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.3707976,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.3882067,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.4070776,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.4242599,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.4435168,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.4618147,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.487025,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.5039093,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.5210038,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.5417704,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.5610288,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.5863448,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.6061818,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.6272658,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.6466879,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.6699159,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
14.6907266,0.249999999999987,-0.449999999999984,0.0270280000000072,1.57079634185354
15.0012169,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.4609877,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.4789577,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.4977835,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.5189694,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.5334398,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.5539931,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.5689743,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.5940135,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.6203615,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.638493,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.6566731,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.6764274,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.6966176,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.7145809,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.7509321,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.7719509,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.7955957,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.822773,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
15.8472186,0.249999999999999,-0.45,0.102028000000001,1.57079633617685
16.716357,0.249999998728534,-0.449999994002517,0.202028002519077,1.57079633481617
16.7405881,0.250005207314825,-0.449994014342416,0.20203044299885,1.57081561952049
16.7665866,0.250068554256002,-0.449921272902364,0.202060126530324,1.57105019546582
16.8012563,0.250281583974457,-0.449676424035596,0.20215998139802,1.57183952618728
16.8308813,0.250710621943212,-0.449182240911495,0.202361237392526,1.57343145012324
16.8557654,0.251360037983856,-0.448431503357886,0.202666254046583,1.57584677248107
16.8789978,0.252164030137157,-0.447497509383857,0.203044519444402,1.57884659268659
16.9090346,0.2530002082965,-0.446520718073483,0.203438697859586,1.58197789723897
16.9351875,0.253717387882665,-0.445678500263719,0.203777414347284,1.58467294704043
16.9615998,0.254169917750892,-0.445144945458623,0.203991446897985,1.58637798827189
16.9901318,0.254251778820482,-0.445048244801359,0.204030197094316,1.58668681671854
17.0177105,0.253924977694366,-0.445433928505367,0.203875590475868,1.58545472647468
17.0419983,0.253237402041911,-0.446242592919394,0.203550696530381,1.58286837440208
17.0710711,0.252324589599001,-0.447310333434552,0.203120202745205,1.57944709115295
17.0929509,0.251397767412205,-0.44838772889956,0.202684059653786,1.5759874893359
17.1163668,0.250794121161179,-0.449085830573821,0.202400511736097,1.57374182767874
17.1492986,0.250990635263059,-0.448858868454502,0.202492787099379,1.57447226862743
17.173736,0.252520829421612,-0.44708131348675,0.203212710166923,1.58018153136893
17.1988019,0.255894213613594,-0.44309662244427,0.204809224606061,1.59290727188187
17.2234231,0.261523059294373,-0.436236227889563,0.207503773539821,1.61459281752018
17.2514541,0.269652568982771,-0.42582335764545,0.211469988015263,1.64700657155338
17.2800243,0.280291815507231,-0.411178887716896,0.216815435081014,1.69168240945804
17.3017933,0.293145521182805,-0.391648380067802,0.223563606468927,1.74985339098541
17.3250531,0.307553390762678,-0.36667037131556,0.23163534060843,1.82235110624047
17.3484338,0.322455974000571,-0.33590388819948,0.240830811979997,1.90944295288446
17.3778228,0.336423167886792,-0.299423830592113,0.250816175227376,2.01057959506786
17.4049365,0.347797656678196,-0.257970874771481,0.261122453005921,2.12402477787122
17.4323258,0.355014129700633,-0.213137832460882,0.271181382609688,2.24652749411566
17.4582017,0.357049677557058,-0.166875666974917,0.280497033184805,2.37451658159782
17.4854286,0.353565522024468,-0.121130686827405,0.288714957168521,2.50465940774049
17.517172,0.344947665647792,-0.0779634281501558,0.295578054033174,2.63294943774257
17.5477791,0.332374077937716,-0.0393693365526407,0.30094976293981,2.7544834611209
17.5728234,0.317695924807903,-0.00691674619627891,0.304850831978913,2.8639001678736
17.5964373,0.30306648472299,0.0185538127225373,0.307458473803631,2.95622783115336
17.6251436,0.290429621144873,0.0370112394409893,0.309054196746974,3.02788840100012
17.6544257,0.281060361286727,0.0491061136966872,0.309942981532859,3.07760494058814
17.6781197,0.275312595188251,0.0559651030093345,0.310384265495971,3.10695933366104
17.7029901,0.272640332943728,0.0590225611282206,0.310565023198028,3.12034747330466
17.7301803,0.271889907337701,0.0598668524044138,0.310613124361917,3.12407941639278
17.7587952,0.271830952553379,0.0599329202732138,0.31061685470104,3.12437210200862
19.3430266,0.271830952553368,0.0599329202732308,0.310616854701029,3.12437210200861
19.378044,0.291626409650038,0.0604253306675667,0.313464423486141,3.02782028538167
19.4082729,0.310449264823318,0.062968822194932,0.294783992866427,3.03676925563391
19.4414125,0.327699726587441,0.067182878741478,0.274903868942955,3.04572751715216
19.4760557,0.343219344101904,0.0729283060887953,0.253972616869686,3.05469360879092
19.5087694,0.356869934134248,0.0800512912343214,0.232141858836835,3.063666171766
19.5458866,0.368534844780643,0.0883857012788496,0.209565309790782,3.0726439565169
19.6030957,0.378119947114632,0.0977554900717671,0.186397808823804,3.08162582900627
19.6472189,0.385554346145523,0.107977181979846,0.162794352065383,3.09061077643401
19.6882957,0.390790805901894,0.118862401508055,0.138909132878168,3.09959791234445
19.7306719,0.393805886928527,0.130220417242448,0.114894595098702,3.10858648110573
19.7747864,0.39459979795533,0.141860668706944,0.090900504966244,3.11757586174138
19.8147607,0.393195966923075,0.153595245224359,0.0670730472529483,3.12656557109515
19.8586763,0.386077405144481,0.172924997334154,0.0279999980617746,-3.14159265227072
21.3154316,0.386077422238222,0.17292497789613,0.0280000265983025,-3.14159262551736
21.6620049,0.38620858795392,0.149544142689324,0.0353898626495883,3.08113987779036
21.6874577,0.384782522555637,0.126750088409798,0.0423429386259766,3.0206870739185
21.7183879,0.381888123320972,0.104652058481891,0.0488552938357375,2.96023427004664
21.7392483,0.377622022776727,0.0833486011263519,0.0549237058526071,2.89978146617477
21.7662176,0.372087410310158,0.0629270380795728,0.060545691495398,2.83932866230291
21.801775,0.36539282021648,0.043463057141895,0.0657195067031078,2.77887585843105
21.8311571,0.357650898816623,0.0250204302764251,0.0704441453078496,2.71842305455919
21.8575267,0.348977163312158,0.00765085771630439,0.0747193367095199,2.65797025068732
21.8812911,0.339488764952789,-0.00860606271643007,0.078545542457695,2.59751744681546
21.9074882,0.329303268877569,-0.0237227431112611,0.0819239517478009,2.5370646429436
21.9331744,0.318537462657198,-0.0376833930210987,0.0848564758401723,2.47661183907174
21.9624613,0.307306205115656,-0.0504836914550908,0.0873457414121492,2.41615903519987
21.991834,0.295721326450179,-0.0621303488038455,0.089395082854886,2.35570623132801
22.0152556,0.283890590005657,-0.0726405652251898,0.0910085335280574,2.29525342745615
22.0443047,0.253896375652615,-0.0941446651952824,0.0931678284990574,2.14411567206963
22.0687745,0.253896375652615,-0.0941446651952824,0.0931678284990574,2.14411567206963
22.3653666,0.252296106328172,-0.096643197262836,0.0960554541907817,1.90269961187814
22.3880877,0.252295575267061,-0.0966440029832185,0.0960563913741923,1.90262124658615
22.4131546,0.252288674719868,-0.096654471131347,0.0960685682131434,1.90160304807131
22.4361512,0.252263378989094,-0.0966928243451403,0.0961131926176033,1.89787170784997
22.4681282,0.252206641600308,-0.096778732379012,0.0962132097636045,1.88950888385405
22.4947656,0.252108323209888,-0.0969272184416604,0.0963862857385974,1.87503819657338
22.5189457,0.251963486344009,-0.0971450840386389,0.0966406993759227,1.8537689430561
22.5467008,0.251773352704802,-0.0974295163227859,0.0969736915653304,1.82593395678885
22.5754624,0.251545191157496,-0.0977685112339899,0.0973718235625183,1.79265904147839
22.6034471,0.25129136302093,-0.098142698554751,0.0978128990270871,1.75580140675691
22.6276727,0.251027721200433,-0.0985281191312083,0.0982690065882814,1.71769453383312
22.6540137,0.250771556898457,-0.0988994982867864,0.0987102394962174,1.68083689911135
22.6839852,0.250539313165273,-0.0992335862419588,0.0991086466082235,1.64756198380013
22.710057,0.250344326562248,-0.0995121850569913,0.0994419658587026,1.61972699753155
22.7360159,0.25019489845533,-0.0997245317806155,0.0996966889189789,1.59845774401258
22.7608453,0.250093019143827,-0.0998687374556167,0.0998700048796478,1.58398705673031
22.781207,0.250034062414129,-0.099951977739854,0.0999701715966414,1.57562423273327
22.8048348,0.250007738303458,-0.0999890947933376,0.100014865308109,1.57189289251138
22.8284932,0.250000553046357,-0.0999992207069046,0.100027061334907,1.5708746939964
22.8532022,0.250000000000003,-0.099999999999999,0.100027999999999,1.5707963287044
23.0517279,0.250584621825469,-0.100734322260154,0.0944851497630594,1.57079633328749
23.0783374,0.250586293322417,-0.1007364217662,0.0944679759970019,1.57079633328711
23.119578,0.250607930492838,-0.100763599422823,0.094244857870749,1.57079633328218
23.14896,0.250685945066878,-0.100861590669528,0.0934275325761477,1.57079633326412
23.1858759,0.250853508573184,-0.101072061047431,0.0915976105093618,1.57079633322363
23.2162726,0.251119707362992,-0.101406423589014,0.0884377092438543,1.57079633315358
23.2497901,0.251456559870003,-0.101829531673966,0.0838094425877694,1.57079633305061
23.280686,0.251800165224851,-0.102261121761489,0.0777847007542232,1.57079633291586
23.3018881,0.252067510208694,-0.102596923988573,0.0706364407546502,1.57079633275477
23.3271047,0.252183355582634,-0.102742433103176,0.0627959705553326,1.57079633257634
23.3543451,0.252106565127187,-0.102645979406417,0.0547860604500028,1.57079633239186
23.3771284,0.251845061191326,-0.102317513870529,0.0471424254565477,1.57079633221343
23.4115269,0.25145337381611,-0.101825529683494,0.0403378420312421,1.57079633205234
23.438116,0.251014079176173,-0.101273747755453,0.0347212200919355,1.57079633191759
23.4644292,0.250610821207311,-0.10076723017277,0.0304786154410342,1.57079633181462
23.4949129,0.250303377319448,-0.100381061152428,0.0276175301448438,1.57079633174457
23.5282209,0.250113586270561,-0.100142671559088,0.0259737124828371,1.57079633170408
23.5503538,0.250026056498491,-0.100032728614519,0.0252425882539928,1.57079633168602
23.5741383,0.250001867131274,-0.100002345235283,0.0250433312819074,1.57079633168108
23.6002121,0.249999999999987,-0.0999999999999775,0.0250279999999953,1.5707963316807
24.0022521,0.250000000002448,-0.100000000003999,0.0250280000031708,1.57079633168939
24.3109875,0.250002009104105,-0.10000252356304,0.0250444973085755,1.57079633168833
24.3401793,0.250028031999383,-0.100035209969134,0.0252589135466033,1.57079633167459
24.3684163,0.250122104722756,-0.100153371273084,0.0260457357134522,1.57079633162421
24.424698,0.250325550017114,-0.100408911459461,0.0278152004432284,1.57079633151131
24.4557752,0.25065329477809,-0.100820579655402,0.0308962935382141,1.57079633131596
24.4837156,0.251078642483427,-0.101354843336611,0.0354679722113777,1.57079633102883
